"time","resistor.v","booleanPulse.y","sineVoltage.v"
0.02776,210.2910845992232,0,210.2931875100692
0.02784,203.99765244295298,0,203.9996924194774
0.02792,197.57537099703646,0,197.57734675074641
0.028,191.02829671208673,0,191.03020699505385
0.02808,184.3605648605473,0,184.36240846619592
0.02816,177.57638692476817,0,177.57816268863743
0.02824,170.68004793694166,0,170.68175473742104
0.02832,163.6759037725844,0,163.67754053162213
0.0284,156.56837839927329,0,156.56994408305727
0.02848,149.36196108237246,0,149.36345470198327
0.02856,142.06120354951736,0,142.06262416155286
0.02864,134.67071711564577,0,134.67206382281694
0.02872,127.19516977039314,0,127.19644172209084
0.0288,119.63928322968805,0,119.64047962252035
0.02888,112.00782995341844,0,112.00895003171797
0.02896,104.30563013104164,0,104.30667318734295
0.02904,96.53754863704978,0,96.53851401253615
0.02912,88.70849195821086,0,88.70937904313044
0.0292,80.82340509452709,0,80.82421332857804
0.02928,72.88726843586468,0,72.88799730854905
0.02936,64.90509461623621,0,64.90574366718238
0.02944,56.88192534771126,0,56.88249416696474
0.02952,48.82282823596364,0,48.823316464246
0.0296,40.732893579462974,0,40.73330090839877
0.02968,32.61723115433369,0,32.61755732664523
0.02976,24.48096698690802,0,24.481211796577888
0.02984,16.329240116024202,0,16.329403408425364
0.02992,8.1671993470914,0,8.16728101908487
0.03,1.1940186889817794e-13,0,1.1940306291686692e-13
0.03,-1.1245608707320326e-10,0,-1.12457211634074e-10
0.03,-1.1245608707320327e-15,0,-1.12457211634074e-10
0.03008,-8.16719934709116e-5,0,-8.16728101908463
0.03016,-1.6329240116023962e-4,0,-16.329403408425122
0.03024,-2.4480966986908356e-4,0,-24.481211796578222
0.03032,-3.261723115433345e-4,0,-32.61755732664499
0.0304,-4.073289357946331e-4,0,-40.7333009083991
0.03048,-4.882282823596398e-4,0,-48.82331646424633
0.03056,-5.68819253477116e-4,0,-56.882494166965074
0.03064,-6.490509461623598e-4,0,-64.90574366718214
0.03072,-7.288726843586445e-4,0,-72.8879973085488
0.0308,-8.082340509452685e-4,0,-80.8242133285778
0.03088,-8.870849195821063e-4,0,-88.70937904313021
0.03096,-9.653754863705011e-4,0,-96.53851401253648
0.03104,-0.0010430563013104142,0,-104.30667318734272
0.03112,-0.0011200782995341876,0,-112.0089500317183
0.0312,-0.0011963928322968782,0,-119.6404796225201
0.03128,-0.0012719516977039347,0,-127.19644172209117
0.03136,-0.001346707171156461,0,-134.67206382281725
0.03144,-0.0014206120354951768,0,-142.06262416155317
0.03152,-0.0014936196108237278,0,-149.36345470198358
0.0316,-0.0015656837839927358,0,-156.56994408305755
0.03168,-0.001636759037725847,0,-163.6775405316224
0.03176,-0.0017068004793694197,0,-170.68175473742133
0.03184,-0.0017757638692476796,0,-177.5781626886372
0.03192,-0.001843605648605476,0,-184.3624084661962
0.032,-0.0019102829671208657,0,-191.03020699505367
0.03208,-0.0019757537099703674,0,-197.5773467507467
0.03216,-0.002039976524429532,0,-203.99969241947764
0.03224,-0.0021029108459922393,0,-210.2931875100699
0.03232,-0.002164516923992079,0,-216.45385691613185
0.0324,-0.0022247558467097684,0,-222.47780942682354
0.03248,-0.0022835895659506027,0,-228.3612401846262
0.03256,-0.002340980921076489,0,-234.10043308856996
0.03264,-0.0023968936624774438,0,-239.69176314140682
0.03272,-0.0024512924744675923,0,-245.13169873923368
0.0328,-0.0025041429975913355,0,-250.4168039021311
0.03288,-0.002555411850325509,0,-255.54374044440118
0.03296,-0.0026050666501638477,0,-260.50927008303495
0.03304,-0.002653076034070509,0,-265.3102564830849
0.03312,-0.002699409678289606,0,-269.9436672386389
0.0332,-0.0027440383174983734,0,-274.4065757881548
0.03328,-0.0027869337632917394,0,-278.6961632629372
0.03336,-0.002828068921986738,0,-282.80972026759576
0.03344,-0.002867417811735481,0,-286.7446485913598
0.03352,-0.0029049555789358184,0,-290.4984628491607
0.0336,-0.0029406585139294273,0,-294.0687920514566
0.03368,-0.0029745040659773228,0,-297.45338110179824
0.03376,-0.0030064708575034127,0,-300.65009222119875
0.03384,-0.0030365386975970145,0,-303.656906298399
0.03392,-0.003064688594765862,0,-306.4719241651809
0.034,-0.003090902768931561,0,-309.093367795925
0.03408,-0.0031151646626598447,0,-311.5195814306471
0.03416,-0.0031374589516186243,0,-313.74903262081403
0.03424,-0.003157771554257148,0,-315.78031319726904
0.03432,-0.0031760896407002225,0,-317.61214015966294
0.0344,-0.0031924016408518296,0,-319.24335648682376
0.03448,-0.003206697251703054,0,-320.67293186755705
0.03456,-0.0032189674438396778,0,-321.8999633514116
0.03464,-0.0032292044671453557,0,-322.9236759190027
0.03472,-0.0032374018556967535,0,-323.743422971531
0.0348,-0.0032435544318475647,0,-324.3586867391883
0.03488,-0.0032476583094988203,0,-324.7690786081915
0.03496,-0.0032497108965534372,0,-324.97433936624026
0.035,-0.003249967500324997,0,-325
0.035,-0.003249967500324997,1,-325
0.03504,-0.0032497108965534372,1,-324.97433936624026
0.03512,-0.0032476583094988216,1,-324.7690786081916
0.0352,-0.0032435544318475647,1,-324.3586867391883
0.03528,-0.0032374018556967543,1,-323.7434229715311
0.03536,-0.003229204467145357,1,-322.9236759190028
0.03540000010358013,-0.0032243405226119425,1,-322.4372766017168
0.03540000010358013,-0.0032243405226119425,0,-322.4372766017168
0.03544,-0.00321896744383968,0,-321.8999633514118
0.03552,-0.003206697251703056,0,-320.6729318675573
0.0356,-0.003192401640851833,0,-319.2433564868241
0.03568,-0.003176089640700227,0,-317.61214015966334
0.03576,-0.0031577715542571516,0,-315.7803131972694
0.03584,-0.003137458951618626,0,-313.7490326208142
0.03592,-0.0031151646626598486,0,-311.5195814306475
0.036,-0.003090902768931566,0,-309.0933677959255
0.03608,-0.003064688594765866,0,-306.47192416518135
0.03616,-0.003036538697597018,0,-303.65690629839935
0.03624,-0.00300647085750342,0,-300.6500922211995
0.03632,-0.002974504065977329,0,-297.45338110179887
0.0364,-0.002940658513929431,0,-294.068792051457
0.03648,-0.0029049555789358223,0,-290.4984628491611
0.03656,-0.002867417811735488,0,-286.7446485913605
0.03664,-0.0028280689219867482,0,-282.8097202675968
0.03672,-0.00278693376329175,0,-278.6961632629382
0.0368,-0.0027440383174983807,0,-274.4065757881555
0.03688,-0.0026994096782896175,0,-269.94366723864005
0.03696,-0.0026530760340705167,0,-265.3102564830857
0.03704,-0.00260506665016386,0,-260.50927008303614
0.03712,-0.0025554118503255175,0,-255.54374044440206
0.0372,-0.0025041429975913485,0,-250.41680390213241
0.03728,-0.0024512924744676057,0,-245.13169873923502
0.03736,-0.0023968936624774533,0,-239.6917631414078
0.03744,-0.0023409809210764992,0,-234.10043308857098
0.03752,-0.002283589565950609,0,-228.3612401846268
0.0376,-0.0022247558467097836,0,-222.47780942682502
0.03768,-0.0021645169239920942,0,-216.4538569161334
0.03776,-0.00210291084599225,0,-210.293187510071
0.03784,-0.002039976524429544,0,-203.99969241947878
0.03792,-0.001975753709970379,0,-197.57734675074784
0.038,-0.001910282967120877,0,-191.0302069950548
0.03808,-0.0018436056486054874,0,-184.36240846619734
0.03816,-0.001775763869247687,0,-177.57816268863795
0.03824,-0.0017068004793694266,0,-170.68175473742204
0.03832,-0.0016367590377258595,0,-163.67754053162366
0.0384,-0.0015656837839927485,0,-156.56994408305883
0.03848,-0.0014936196108237356,0,-149.36345470198435
0.03856,-0.0014206120354951842,0,-142.0626241615539
0.03864,-0.0013467071711564741,0,-134.67206382281856
0.03872,-0.001271951697703948,0,-127.19644172209249
0.0388,-0.0011963928322968915,0,-119.64047962252144
0.03888,-0.0011200782995341959,0,-112.00895003171911
0.03896,-0.0010430563013104279,0,-104.30667318734409
0.03904,-9.653754863705148e-4,0,-96.53851401253785
0.03912,-8.870849195821313e-4,0,-88.7093790431327
0.0392,-8.082340509452768e-4,0,-80.82421332857862
0.03928,-7.288726843586586e-4,0,-72.88799730855021
0.03936,-6.490509461623738e-4,0,-64.90574366718354
0.03944,-5.688192534771302e-4,0,-56.88249416696649
0.03952,-4.882282823596425e-4,0,-48.8233164642466
0.0396,-4.073289357946416e-4,0,-40.73330090839995
0.03968,-3.2617231154334874e-4,0,-32.61755732664642
0.03976,-2.448096698690978e-4,0,-24.48121179657965
0.03984,-1.6329240116025396e-4,0,-16.329403408426558
0.03992,-8.167199347092017e-5,0,-8.167281019085486
0.04,-1.3138228912704063e-17,0,-1.3138360294993188e-12
0.04,-1.3138228912704063e-17,0,-1.3138360294993188e-12
